antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'S0', 'private', 'Zero', 'tcp'})",frozenset({'neptune'}),0.10225468402667513,0.32875516036837094,0.10193712289615751,0.9968944099378882,3.0323308349619995,1.0,0.06832036785055083,216.140838361388,0.7465599300029643,0.3097708082026538,0.9953733870582662,0.6534822206656358
"frozenset({'S0', 'tcp', 'Surge'})","frozenset({'Zero', 'neptune'})",0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'S0', 'Surge'})",frozenset({'neptune'}),0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'S0', 'tcp', 'Zero', 'Surge'})",frozenset({'neptune'}),0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'S0', 'tcp', 'Surge'})",frozenset({'neptune'}),0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'S0', 'Zero', 'Surge'})",frozenset({'neptune'}),0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'S0', 'Surge'})","frozenset({'neptune', 'tcp'})",0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'S0', 'Surge'})","frozenset({'Zero', 'neptune'})",0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'S0', 'Zero', 'Surge'})","frozenset({'neptune', 'tcp'})",0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'S0', 'Surge'})","frozenset({'Zero', 'neptune', 'tcp'})",0.224198158145443,0.32875516036837094,0.22344395046046364,0.9966359773371105,3.0315447405308484,1.0,0.14973764902506514,199.5363607494461,0.8637968237550018,0.6781110709553065,0.9949883820861317,0.8381513622498158
"frozenset({'Zero', 'High', 'SF', 'tcp'})","frozenset({'http', 'Low', 'normal'})",0.14103683709114004,0.27731025722451574,0.11833121625912989,0.8390092879256966,3.025525620014908,1.0,0.07922025468725372,4.489015133009259,0.7794035267401058,0.3944165123048426,0.777233987774588,0.6328599259554049
frozenset({'S0'}),"frozenset({'Zero', 'neptune'})",0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
"frozenset({'S0', 'Zero', 'tcp'})",frozenset({'neptune'}),0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
frozenset({'S0'}),"frozenset({'Zero', 'neptune', 'tcp'})",0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
"frozenset({'S0', 'Zero'})",frozenset({'neptune'}),0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
"frozenset({'S0', 'tcp'})",frozenset({'neptune'}),0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
frozenset({'S0'}),"frozenset({'neptune', 'tcp'})",0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
"frozenset({'S0', 'Zero'})","frozenset({'neptune', 'tcp'})",0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
frozenset({'S0'}),frozenset({'neptune'}),0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
"frozenset({'S0', 'tcp'})","frozenset({'Zero', 'neptune'})",0.2782232454747539,0.32875516036837094,0.27389647507145126,0.9844485661292623,2.9944733491823685,1.0,0.1824291473871899,43.16289065117504,0.9227942806905957,0.8223096174472647,0.9768319502027426,0.9087903299132185
"frozenset({'smtp', 'SF', 'tcp'})","frozenset({'Normal', 'Low', 'normal'})",0.053906001905366784,0.3244283899650683,0.05223880597014925,0.9690721649484536,2.9870140681979005,1.0,0.0347501685625372,21.843482057796123,0.7031198948757272,0.1601947656725502,0.9542197531806477,0.5650450755000436
"frozenset({'smtp', 'SF'})","frozenset({'Normal', 'Low', 'normal'})",0.053906001905366784,0.3244283899650683,0.05223880597014925,0.9690721649484536,2.9870140681979005,1.0,0.0347501685625372,21.843482057796123,0.7031198948757272,0.1601947656725502,0.9542197531806477,0.5650450755000436
frozenset({'smtp'}),"frozenset({'Normal', 'normal', 'tcp'})",0.05751825976500476,0.3201413147030803,0.05497777072086377,0.955831608005521,2.985655284423445,1.0,0.036563799420261854,15.392425546800565,0.7056530893163876,0.17037766022881043,0.9350329811919824,0.563780652111874
"frozenset({'Zero', 'Medium', 'Low', 'SF'})","frozenset({'http', 'normal'})",0.1636630676405208,0.3002540489044141,0.14615751032073673,0.8930390492359932,2.9742781237907376,1.0,0.09701701160555337,6.542069288814287,0.7936800810373736,0.45996252342286065,0.8471431658925086,0.689909265495839
"frozenset({'Zero', 'Medium', 'Low', 'SF'})","frozenset({'http', 'normal', 'tcp'})",0.1636630676405208,0.3002540489044141,0.14615751032073673,0.8930390492359932,2.9742781237907376,1.0,0.09701701160555337,6.542069288814287,0.7936800810373736,0.45996252342286065,0.8471431658925086,0.689909265495839
"frozenset({'Zero', 'SF', 'Low', 'tcp', 'Medium'})","frozenset({'http', 'normal'})",0.1636630676405208,0.3002540489044141,0.14615751032073673,0.8930390492359932,2.9742781237907376,1.0,0.09701701160555337,6.542069288814287,0.7936800810373736,0.45996252342286065,0.8471431658925086,0.689909265495839
"frozenset({'Zero', 'Medium', 'Low'})","frozenset({'http', 'normal'})",0.16437758018418547,0.3002540489044141,0.14651476659256907,0.8913305964742815,2.968588099732959,1.0,0.0971597325931574,6.439217741081819,0.7935875203723032,0.46056900424257546,0.8447016329918368,0.6896499624359773
"frozenset({'Zero', 'Medium', 'Low'})","frozenset({'http', 'normal', 'tcp'})",0.16437758018418547,0.3002540489044141,0.14651476659256907,0.8913305964742815,2.968588099732959,1.0,0.0971597325931574,6.439217741081819,0.7935875203723032,0.46056900424257546,0.8447016329918368,0.6896499624359773
"frozenset({'Zero', 'Medium', 'Low', 'tcp'})","frozenset({'http', 'normal'})",0.16437758018418547,0.3002540489044141,0.14651476659256907,0.8913305964742815,2.968588099732959,1.0,0.0971597325931574,6.439217741081819,0.7935875203723032,0.46056900424257546,0.8447016329918368,0.6896499624359773
"frozenset({'Zero', 'SF', 'Low', 'tcp', 'Medium'})","frozenset({'Normal', 'http', 'normal'})",0.1636630676405208,0.20546205144490315,0.09864242616703715,0.6027164685908319,2.9334685619668157,1.0,0.0650158765438498,1.9999267166621884,0.7880874310364536,0.3646903434106252,0.49998167849421654,0.5414084661346741
"frozenset({'Zero', 'Medium', 'Low', 'SF'})","frozenset({'Normal', 'http', 'normal', 'tcp'})",0.1636630676405208,0.20546205144490315,0.09864242616703715,0.6027164685908319,2.9334685619668157,1.0,0.0650158765438498,1.9999267166621884,0.7880874310364536,0.3646903434106252,0.49998167849421654,0.5414084661346741
"frozenset({'Zero', 'Medium', 'Low', 'SF'})","frozenset({'Normal', 'http', 'normal'})",0.1636630676405208,0.20546205144490315,0.09864242616703715,0.6027164685908319,2.9334685619668157,1.0,0.0650158765438498,1.9999267166621884,0.7880874310364536,0.3646903434106252,0.49998167849421654,0.5414084661346741
"frozenset({'High', 'SF', 'tcp'})","frozenset({'Zero', 'Low', 'normal', 'http'})",0.1468323277230867,0.2748491584630041,0.11833121625912989,0.8058934847256016,2.932130079030525,1.0,0.07797447454927547,3.735839781121656,0.7723581566612586,0.3900811305940854,0.7323225677253863,0.6182124847082658
"frozenset({'Zero', 'Medium', 'Low'})","frozenset({'Normal', 'http', 'normal', 'tcp'})",0.16437758018418547,0.20546205144490315,0.09895998729755479,0.6020284955324801,2.9301201428621013,1.0,0.06518663246136297,1.9964694447613203,0.7882951081135582,0.3653282532239156,0.4991158003324459,0.541837277132546
"frozenset({'Zero', 'Medium', 'Low', 'tcp'})","frozenset({'Normal', 'http', 'normal'})",0.16437758018418547,0.20546205144490315,0.09895998729755479,0.6020284955324801,2.9301201428621013,1.0,0.06518663246136297,1.9964694447613203,0.7882951081135582,0.3653282532239156,0.4991158003324459,0.541837277132546
"frozenset({'Zero', 'Medium', 'Low'})","frozenset({'Normal', 'http', 'normal'})",0.16437758018418547,0.20546205144490315,0.09895998729755479,0.6020284955324801,2.9301201428621013,1.0,0.06518663246136297,1.9964694447613203,0.7882951081135582,0.3653282532239156,0.4991158003324459,0.541837277132546
frozenset({'S0'}),"frozenset({'tcp', 'neptune', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
"frozenset({'S0', 'tcp'})","frozenset({'neptune', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
"frozenset({'S0', 'Zero'})","frozenset({'neptune', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
"frozenset({'S0', 'Zero', 'tcp'})","frozenset({'neptune', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
frozenset({'S0'}),"frozenset({'Zero', 'neptune', 'tcp', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
frozenset({'S0'}),"frozenset({'neptune', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
"frozenset({'S0', 'tcp'})","frozenset({'Zero', 'neptune', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
frozenset({'S0'}),"frozenset({'Zero', 'neptune', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
"frozenset({'S0', 'Zero'})","frozenset({'tcp', 'neptune', 'Surge'})",0.2782232454747539,0.27425373134328357,0.22344395046046364,0.8031102867741474,2.9283477123193404,1.0,0.14714018724257405,3.686054780445596,0.9123465040148123,0.679092773555314,0.7287072331900849,0.8089223455871026
"frozenset({'High', 'SF', 'tcp'})","frozenset({'http', 'Low', 'normal'})",0.1468323277230867,0.27731025722451574,0.11892664337885042,0.809948634766153,2.9207308913582772,1.0,0.07820853280908685,3.802602216965172,0.7707980124804815,0.3896475484458317,0.7370221908727301,0.6194031750985073
"frozenset({'smtp', 'Low'})","frozenset({'Normal', 'normal', 'SF'})",0.05295331851381391,0.3386789456970467,0.05223880597014925,0.9865067466266867,2.912808012308895,1.0,0.03430463188473085,49.011238135563445,0.693406861926989,0.15391812865497073,0.9795965162676765,0.5703747985360343
"frozenset({'smtp', 'Low', 'tcp'})","frozenset({'Normal', 'normal', 'SF'})",0.05295331851381391,0.3386789456970467,0.05223880597014925,0.9865067466266867,2.912808012308895,1.0,0.03430463188473085,49.011238135563445,0.693406861926989,0.15391812865497073,0.9795965162676765,0.5703747985360343
"frozenset({'http', 'SF'})","frozenset({'Zero', 'Low', 'normal', 'tcp'})",0.2819942838996507,0.3334391870435059,0.27242775484280723,0.9660754504504504,2.897306279493779,1.0,0.17839981006839212,19.64833201345613,0.9120426225199929,0.794236778150677,0.9491050945538199,0.8915496299871299
"frozenset({'tcp', 'private', 'Surge'})","frozenset({'S0', 'neptune'})",0.10876468720228644,0.27389647507145126,0.0862575420768498,0.793065693430657,2.8954943404210307,1.0,0.05646727763989456,3.508860067555952,0.7345263596137066,0.29101379402705235,0.7150071588074083,0.5539966148312705
"frozenset({'Zero', 'tcp', 'private', 'Surge'})","frozenset({'S0', 'neptune'})",0.10876468720228644,0.27389647507145126,0.0862575420768498,0.793065693430657,2.8954943404210307,1.0,0.05646727763989456,3.508860067555952,0.7345263596137066,0.29101379402705235,0.7150071588074083,0.5539966148312705
"frozenset({'tcp', 'private', 'Surge'})","frozenset({'S0', 'neptune', 'Zero'})",0.10876468720228644,0.27389647507145126,0.0862575420768498,0.793065693430657,2.8954943404210307,1.0,0.05646727763989456,3.508860067555952,0.7345263596137066,0.29101379402705235,0.7150071588074083,0.5539966148312705
"frozenset({'Zero', 'Medium', 'SF', 'tcp'})","frozenset({'http', 'Low', 'normal'})",0.18347094315655763,0.27731025722451574,0.14615751032073673,0.7966248377325833,2.872684356163647,1.0,0.09527913588076722,3.553480841604562,0.7983715071045544,0.46454706030784754,0.7185857910666394,0.6618394729745081
"frozenset({'Zero', 'Medium', 'tcp'})","frozenset({'http', 'normal', 'SF'})",0.1856541759288663,0.2752064147348365,0.14643537630993966,0.7887534744494334,2.866043203278541,1.0,0.09534215617200578,3.4310319820700106,0.7995213916626536,0.46572402474435043,0.7085425011408144,0.6604231817653197
"frozenset({'Zero', 'Medium', 'tcp'})","frozenset({'http', 'Low', 'normal', 'SF'})",0.1856541759288663,0.27480946332168943,0.14615751032073673,0.7872567885396622,2.864736821737855,1.0,0.09513798587029448,3.4087599397431747,0.799326005547272,0.4650164182874463,0.7066381858279692,0.6595535712162416
"frozenset({'Zero', 'tcp', 'Surge'})",frozenset({'neptune'}),0.2912035566846618,0.32875516036837094,0.27425373134328357,0.9417938931297709,2.8647273310462675,1.0,0.17851905936557758,11.53220642514666,0.9183548314468011,0.7933172580089561,0.9132863249985328,0.8880063404311013
"frozenset({'tcp', 'Surge'})","frozenset({'Zero', 'neptune'})",0.29148142267386473,0.32875516036837094,0.27425373134328357,0.9408960915157292,2.8619964184332587,1.0,0.17842770948773626,11.357029625380287,0.9182448756916841,0.7926801284993116,0.9119488076560762,0.8875574396240804
"frozenset({'tcp', 'Surge'})",frozenset({'neptune'}),0.29148142267386473,0.32875516036837094,0.27425373134328357,0.9408960915157292,2.8619964184332587,1.0,0.17842770948773626,11.357029625380287,0.9182448756916841,0.7926801284993116,0.9119488076560762,0.8875574396240804
"frozenset({'Medium', 'http'})","frozenset({'Zero', 'SF', 'normal', 'Low', 'tcp'})",0.15493013655128612,0.3300651000317561,0.14615751032073673,0.943376889572124,2.858154011076482,1.0,0.09502047930200284,11.831474726588478,0.7693136989673857,0.43134957825679476,0.9154796825324967,0.6930955403964048
"frozenset({'private', 'Surge'})","frozenset({'S0', 'neptune', 'tcp'})",0.11027310257224515,0.27389647507145126,0.0862575420768498,0.7822174226061915,2.8558871464195907,1.0,0.056054127987119264,3.334075359093403,0.7303882906987617,0.2895403064623584,0.7000667674554547,0.5485724794190379
"frozenset({'Zero', 'private', 'Surge'})","frozenset({'S0', 'neptune', 'tcp'})",0.11027310257224515,0.27389647507145126,0.0862575420768498,0.7822174226061915,2.8558871464195907,1.0,0.056054127987119264,3.334075359093403,0.7303882906987617,0.2895403064623584,0.7000667674554547,0.5485724794190379
